DEPARTURES_PERFORMED_sum,SEATS_sum,PASSENGERS_sum,occupancy_total,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,occupancy_med,occupancy_mean,DISTANCE_mean,RAMP_TO_RAMP_mean,AIR_TIME_mean
1.0,50.0,15.0,0.3,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.3,0.3,183.0,69.0,43.0
1.0,179.0,144.0,0.804469273743,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.804469273743,0.804469273743,283.0,60.0,50.0
2.0,100.0,60.0,0.6,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.6,0.6,82.0,91.0,42.0
151.0,7596.0,3540.0,0.466034755134,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.406037735849,0.353813522979,238.0,2144.0,1390.6
48.0,7505.0,6699.0,0.892604930047,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.882834757835,0.809807884015,764.0,1164.6,1023.2
2.0,326.0,305.0,0.935582822086,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.935582822086,0.935582822086,790.0,249.0,216.0
2.0,326.0,307.0,0.941717791411,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.941717791411,0.941717791411,699.0,217.0,186.0
226.0,18145.0,14013.0,0.772278864701,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.758771929825,0.76407735748,674.0,1422.19047619,1132.80952381
181.0,25652.0,17992.0,0.701387806019,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.746428571429,0.668492555274,512.0,2509.0,2105.28571429
1.0,76.0,59.0,0.776315789474,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.776315789474,0.776315789474,660.0,170.0,155.0
90.0,6240.0,5490.0,0.879807692308,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.895229561359,0.89499573306,749.0,3015.75,2508.5
344.0,20724.0,17089.0,0.824599498166,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.810588235294,0.818465747892,522.0,4291.11111111,3381.44444444
90.0,6840.0,5290.0,0.773391812865,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.766447368421,0.773167798529,523.0,3352.66666667,2749.66666667
164.0,17422.0,13395.0,0.768855470095,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.779520406494,0.781796297926,437.0,2457.16666667,2016.66666667
2.0,300.0,275.0,0.916666666667,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.916666666667,0.916666666667,672.0,201.0,158.0
3.0,24.0,5.0,0.208333333333,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,APC,Napa County Airport,Napa,CA,38.2132,-122.280998,0.1875,0.1875,353.0,111.5,93.5
1.0,13.0,4.0,0.307692307692,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.307692307692,0.307692307692,725.0,133.0,121.0
2.0,21.0,3.0,0.142857142857,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,0.163461538462,0.163461538462,735.0,108.5,98.5
1.0,8.0,3.0,0.375,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.375,0.375,193.0,42.0,32.0
2.0,16.0,2.0,0.125,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,HSH,Henderson Executive Airport,Henderson,NV,35.9728012085,-115.134002686,0.125,0.125,220.0,104.0,73.0
17.0,153.0,28.0,0.183006535948,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,0.183006535948,0.183006535948,186.0,1383.0,1205.0
798.0,112548.0,75122.0,0.667466325479,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.652851207369,0.570572264847,223.0,3220.78571429,2204.35714286
1.0,8.0,3.0,0.375,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,0.375,0.375,238.0,52.0,40.0
1.0,8.0,2.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MOD,Modesto City Co-Harry Sham Field,Modesto,CA,37.62580109,-120.9540024,0.25,0.25,277.0,57.0,49.0
924.0,132390.0,95059.0,0.718022509253,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.583656875272,0.538307026954,325.0,4641.5,3565.21428571
1.0,144.0,139.0,0.965277777778,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.965277777778,0.965277777778,45.0,31.0,18.0
846.0,97700.0,70640.0,0.723029682702,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.683544727099,0.633652114569,369.0,4287.75,3275.4375
1.0,50.0,48.0,0.96,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PIH,Pocatello Regional Airport,Pocatello,ID,42.9098014831543,-112.59600067138672,0.96,0.96,677.0,142.0,124.0
1.0,8.0,7.0,0.875,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAC,Sacramento Executive Airport,Sacramento,CA,38.5125007629,-121.492996216,0.875,0.875,345.0,65.0,55.0
1.0,8.0,6.0,0.75,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAF,Santa Fe Municipal Airport,Santa Fe,NM,35.617099762,-106.088996887,0.75,0.75,703.0,102.0,90.0
19.0,171.0,51.0,0.298245614035,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.298245614035,0.298245614035,122.0,1342.0,1133.0
683.0,56750.0,34687.0,0.611224669604,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.531105258378,0.558473805267,326.0,3202.70588235,2309.58823529
565.0,80254.0,51026.0,0.63580631495,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.535335689046,0.447098783743,296.0,4022.66666667,3140.55555556
235.0,11813.0,9926.0,0.840260729705,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.832328767123,0.74342965422,574.0,3775.28571429,2947.42857143
578.0,82674.0,56993.0,0.689370297796,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.697142857143,0.715418837406,358.0,6031.28571429,4860.42857143
1.0,9.0,2.0,0.222222222222,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TRM,Jacqueline Cochran Regional Airport,Palm Springs,CA,33.62670135498,-116.16000366211,0.222222222222,0.222222222222,132.0,40.0,30.0
19.0,171.0,47.0,0.27485380117,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,VIS,Visalia Municipal Airport,Visalia,CA,36.3186988831,-119.392997742,0.27485380117,0.27485380117,157.0,1433.0,1227.0
1.0,14.0,2.0,0.142857142857,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.142857142857,0.142857142857,796.0,134.0,124.0
177.0,5310.0,2107.0,0.396798493409,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.403389830508,0.396410914129,275.0,4347.33333333,3771.33333333
1.0,50.0,42.0,0.84,COS,City of Colorado Springs Municipal Airport,Colorado Springs,CO,38.805801391602,-104.70099639893,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.84,0.84,789.0,138.0,115.0
7.0,490.0,135.0,0.275510204082,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,0.3,0.3,780.0,327.333333333,264.333333333
338.0,36028.0,28976.0,0.804263350727,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.822352941176,0.804547429333,776.0,2983.8,2456.86666667
2.0,21.0,2.0,0.0952380952381,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.100961538462,0.100961538462,735.0,125.0,114.0
89.0,11273.0,7086.0,0.628581566575,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.651329022989,0.665313697318,748.0,2973.25,2384.75
337.0,35967.0,23125.0,0.642950482387,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.65372821845,0.666246789547,715.0,4408.4,3553.2
1.0,70.0,69.0,0.985714285714,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.985714285714,0.985714285714,605.0,99.0,83.0
2.0,309.0,179.0,0.57928802589,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.590024433398,0.590024433398,636.0,95.0,85.5
1.0,143.0,76.0,0.531468531469,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.531468531469,0.531468531469,681.0,114.0,98.0
1.0,179.0,143.0,0.798882681564,ENV,Wendover Airport,Wendover,UT,40.7187004089,-114.03099823,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,0.798882681564,0.798882681564,435.0,93.0,76.0
123.0,11528.0,9108.0,0.790076335878,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.821731748727,0.783489916028,748.0,2227.85714286,1788.14285714
1.0,162.0,102.0,0.62962962963,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.62962962963,0.62962962963,761.0,106.0,95.0
27.0,4222.0,3489.0,0.826385599242,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.817218660969,0.802925913054,445.0,556.5,456.0
499.0,29834.0,23038.0,0.772206207683,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.79,0.765062961685,451.0,5221.88888889,4042.66666667
90.0,6840.0,3998.0,0.584502923977,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.572368421053,0.584111488398,471.0,3045.0,2497.66666667
25.0,4140.0,2358.0,0.569565217391,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,0.47515060241,0.521687712388,516.0,559.5,468.0
103.0,17034.0,13469.0,0.790712692263,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.797008547009,0.780035715376,259.0,964.285714286,720.857142857
376.0,26746.0,21161.0,0.791183728408,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.797299991552,0.753187888743,209.0,2637.9,1564.6
1.0,50.0,1.0,0.02,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.02,0.02,222.0,135.0,126.0
1.0,76.0,73.0,0.960526315789,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.960526315789,0.960526315789,119.0,43.0,29.0
114.0,8048.0,6027.0,0.748881709742,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.699523809524,0.688951441103,626.0,2580.8,2157.2
490.0,35616.0,27807.0,0.780744609164,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.865372890276,0.819749758015,493.0,4829.6,3832.1
2.0,120.0,106.0,0.883333333333,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.891428571429,0.891428571429,272.0,101.0,78.0
2.0,358.0,242.0,0.675977653631,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.675977653631,0.675977653631,188.0,44.5,32.0
178.0,12380.0,9748.0,0.787399030695,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.815270935961,0.862584028745,314.0,2475.8,1802.6
204.0,14006.0,10269.0,0.733185777524,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,0.734904051173,0.72636734872,748.0,4403.33333333,3666.33333333
269.0,14219.0,11253.0,0.791405865391,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.79473443068,0.761718395415,158.0,2013.0,1110.0
254.0,15300.0,11603.0,0.758366013072,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.726154091793,0.7554143219,501.0,4088.66666667,3111.16666667
1.0,8.0,3.0,0.375,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,TRM,Jacqueline Cochran Regional Airport,Palm Springs,CA,33.62670135498,-116.16000366211,0.375,0.375,296.0,56.0,46.0
164.0,23411.0,18928.0,0.80850882064,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.759906759907,0.786377767144,723.0,2862.71428571,2470.28571429
4.0,270.0,188.0,0.696296296296,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.938461538462,0.785531135531,655.0,162.666666667,127.666666667
4.0,409.0,235.0,0.574572127139,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.582818856186,0.582818856186,758.0,258.0,219.5
17.0,1292.0,581.0,0.449690402477,GUC,Gunnison Crested Butte Regional Airport,Gunnison,CO,38.53390121,-106.9329987,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.452485380117,0.452485380117,714.0,950.0,905.0
78.0,5460.0,3027.0,0.554395604396,HDN,Yampa Valley Airport,Hayden,CO,40.48120117,-107.2180023,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.55,0.548614260519,763.0,3463.66666667,2786.33333333
1.0,8.0,2.0,0.25,HSH,Henderson Executive Airport,Henderson,NV,35.9728012085,-115.134002686,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.25,0.25,220.0,55.0,46.0
40.0,320.0,202.0,0.63125,HSH,Henderson Executive Airport,Henderson,NV,35.9728012085,-115.134002686,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.56994047619,0.56994047619,312.0,1955.5,1803.0
17.0,153.0,44.0,0.287581699346,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.287581699346,0.287581699346,186.0,1512.0,1392.0
1.0,9.0,4.0,0.444444444444,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,0.444444444444,0.444444444444,674.0,114.0,104.0
16.0,144.0,26.0,0.180555555556,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.180555555556,0.180555555556,94.0,831.0,700.0
118.0,9477.0,5606.0,0.591537406352,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.580729166667,0.521223180234,784.0,1843.88888889,1466.88888889
91.0,6614.0,4549.0,0.687783489568,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.675220814132,0.569171058134,737.0,2194.83333333,1775.66666667
1.0,9.0,8.0,0.888888888889,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,0.888888888889,0.888888888889,721.0,112.0,102.0
789.0,113574.0,77223.0,0.679935548629,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.568598961913,0.471118367307,223.0,3400.21428571,2559.35714286
104.0,17200.0,13046.0,0.758488372093,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.757478632479,0.767492008526,259.0,996.857142857,723.428571429
3222.0,436827.0,339229.0,0.776575165912,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.798431981305,0.760639379099,236.0,3336.51388889,1928.59722222
252.0,37800.0,33995.0,0.899338624339,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.896590909091,0.899307882484,231.0,5261.33333333,3653.33333333
26.0,4316.0,3416.0,0.791473586654,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.799196787149,0.788598839804,375.0,748.0,550.0
908.0,133691.0,104276.0,0.779977709793,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.751740644038,0.655249165174,407.0,4131.15789474,3253.89473684
374.0,55725.0,43928.0,0.788299685958,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.815478896104,0.804653090783,197.0,1930.0,1299.2
1095.0,162580.0,123053.0,0.75687661459,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.799129111629,0.770554870986,258.0,4336.0,3068.9375
106.0,17645.0,14502.0,0.82187588552,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.809437751004,0.793971233772,359.0,1992.0,1536.0
