DEPARTURES_PERFORMED_sum,SEATS_sum,PASSENGERS_sum,occupancy_total,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,occupancy_med,occupancy_mean,DISTANCE_mean,RAMP_TO_RAMP_mean,AIR_TIME_mean
2.0,298.0,32.0,0.107382550336,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,0.107382550336,0.107382550336,448.0,177.0,141.0
70.0,11600.0,8266.0,0.712586206897,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.695180722892,0.668608349482,516.0,626.181818182,513.818181818
200.0,31284.0,21510.0,0.687571921749,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.716346153846,0.533904684763,668.0,892.37037037,757.666666667
3.0,479.0,171.0,0.356993736952,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.375130353818,0.375130353818,324.0,129.0,96.0
106.0,16986.0,14322.0,0.843164959378,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.852409638554,0.834990214699,625.0,614.210526316,515.052631579
36.0,5976.0,4544.0,0.760374832664,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,0.740963855422,0.774469305795,721.0,862.8,746.4
1.0,150.0,57.0,0.38,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,VCV,Southern California Logistics Airport,Victorville,CA,34.597499847399995,-117.383003235,0.38,0.38,341.0,77.0,58.0
6.0,924.0,339.0,0.366883116883,BFI,Boeing Field King County International Airport,Seattle,WA,47.529998779296875,-122.302001953125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.372222222222,0.378180076628,677.0,181.75,152.25
2.0,253.0,215.0,0.849802371542,BFI,Boeing Field King County International Airport,Seattle,WA,47.529998779296875,-122.302001953125,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.823933394721,0.823933394721,684.0,120.0,95.0
1.0,16.0,11.0,0.6875,BFI,Boeing Field King County International Airport,Seattle,WA,47.529998779296875,-122.302001953125,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.6875,0.6875,702.0,125.0,113.0
1.0,215.0,120.0,0.558139534884,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,BIF,Biggs Army Air Field (Fort Bliss),El Paso,TX,31.84950066,-106.3799973,0.558139534884,0.558139534884,771.0,114.0,102.0
2.0,92.0,60.0,0.652173913043,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.411879259981,0.411879259981,94.0,38.5,25.0
1.0,76.0,72.0,0.947368421053,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.947368421053,0.947368421053,100.0,41.0,21.0
1.0,162.0,91.0,0.561728395062,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.561728395062,0.561728395062,224.0,58.0,39.0
1.0,50.0,49.0,0.98,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.98,0.98,109.0,56.0,30.0
1.0,149.0,34.0,0.228187919463,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.228187919463,0.228187919463,236.0,70.0,43.0
1268.0,65176.0,46176.0,0.708481649687,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.708103448276,0.686978830385,425.0,6218.63157895,4705.63157895
1.0,50.0,15.0,0.3,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.3,0.3,183.0,69.0,43.0
4.0,674.0,546.0,0.810089020772,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.787709497207,0.815380853021,283.0,66.75,50.25
1.0,149.0,93.0,0.624161073826,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.624161073826,0.624161073826,215.0,50.0,39.0
3.0,170.0,66.0,0.388235294118,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.342857142857,0.342857142857,82.0,66.5,33.5
662.0,34480.0,18447.0,0.535005800464,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.512222222222,0.479859492603,238.0,2436.0,1577.94736842
1.0,7.0,1.0,0.142857142857,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.142857142857,0.142857142857,208.0,45.0,35.0
2.0,100.0,63.0,0.63,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,0.63,0.63,520.0,298.0,227.0
211.0,32953.0,30343.0,0.920796285619,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.907358894975,0.878588925811,764.0,1586.4375,1387.75
2.0,326.0,305.0,0.935582822086,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.935582822086,0.935582822086,790.0,249.0,216.0
2.0,326.0,307.0,0.941717791411,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.941717791411,0.941717791411,699.0,217.0,186.0
891.0,74305.0,58986.0,0.793836215598,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.811594202899,0.783230387474,674.0,1661.84507042,1313.02816901
719.0,102492.0,79240.0,0.77313351286,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.78243978244,0.745225535462,512.0,2768.52,2311.92
2.0,219.0,118.0,0.538812785388,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.594451601031,0.594451601031,660.0,141.5,128.0
366.0,26238.0,22396.0,0.853571156338,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.868632872504,0.856605301748,749.0,3037.125,2587.25
1432.0,90444.0,73793.0,0.815897129716,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.825245901639,0.780457368845,522.0,4252.78378378,3382.54054054
368.0,28048.0,22716.0,0.809897318882,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.81494057725,0.7901647962,523.0,2703.46666667,2213.93333333
596.0,60749.0,50551.0,0.832128923933,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.849818511797,0.849172166996,437.0,2124.32,1747.16
6.0,760.0,672.0,0.884210526316,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.875555555556,0.697407407407,672.0,211.333333333,164.666666667
11.0,118.0,55.0,0.466101694915,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,APC,Napa County Airport,Napa,CA,38.2132,-122.280998,0.375,0.443772893773,353.0,84.6666666667,69.5555555556
5.0,51.0,11.0,0.21568627451,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.21875,0.222012362637,725.0,138.0,126.25
3.0,168.0,37.0,0.220238095238,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,0.216216216216,0.288189288189,94.0,38.3333333333,21.0
1.0,7.0,3.0,0.428571428571,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,0.428571428571,0.428571428571,97.0,41.0,31.0
4.0,37.0,7.0,0.189189189189,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,0.25,0.192307692308,735.0,151.333333333,136.666666667
1.0,8.0,2.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ENV,Wendover Airport,Wendover,UT,40.7187004089,-114.03099823,0.25,0.25,508.0,93.0,83.0
1.0,10.0,7.0,0.7,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,0.7,0.7,732.0,104.0,92.0
2.0,21.0,8.0,0.380952380952,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.379807692308,0.379807692308,193.0,43.0,33.0
3.0,176.0,159.0,0.903409090909,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,0.897631578947,0.897631578947,642.0,253.0,215.0
2.0,16.0,2.0,0.125,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,HSH,Henderson Executive Airport,Henderson,NV,35.9728012085,-115.134002686,0.125,0.125,220.0,104.0,73.0
146.0,1314.0,373.0,0.283866057839,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,0.276193305605,0.270268039876,186.0,2895.25,2518.75
3353.0,474199.0,324780.0,0.684902330034,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.590790162219,0.547413471711,223.0,3169.75806452,2185.59677419
1.0,8.0,1.0,0.125,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.125,0.125,18.0,47.0,15.0
1.0,8.0,3.0,0.375,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,0.375,0.375,238.0,52.0,40.0
1.0,8.0,2.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MOD,Modesto City Co-Harry Sham Field,Modesto,CA,37.62580109,-120.9540024,0.25,0.25,277.0,57.0,49.0
3.0,34.0,10.0,0.294117647059,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.307692307692,0.340659340659,256.0,57.0,47.3333333333
3979.0,566610.0,408692.0,0.721293305801,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.648630952381,0.566430145988,325.0,5467.84,4133.82
4.0,573.0,271.0,0.47294938918,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.398601398601,0.472088675214,45.0,93.5,77.75
3.0,23.0,5.0,0.217391304348,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,0.196428571429,0.196428571429,710.0,166.0,151.5
2.0,16.0,12.0,0.75,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PGA,Page Municipal Airport,Page,AZ,36.92610168,-111.447998,0.75,0.75,432.0,69.5,59.0
3485.0,403690.0,282566.0,0.699957888479,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.705169652538,0.682242011466,369.0,4582.43548387,3502.38709677
1.0,50.0,48.0,0.96,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PIH,Pocatello Regional Airport,Pocatello,ID,42.9098014831543,-112.59600067138672,0.96,0.96,677.0,142.0,124.0
2.0,28.0,1.0,0.0357142857143,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PRB,Paso Robles Municipal Airport,Paso Robles,CA,35.67290115,-120.6269989,0.0357142857143,0.0357142857143,164.0,84.0,60.0
1.0,9.0,1.0,0.111111111111,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.111111111111,0.111111111111,109.0,36.0,26.0
2.0,14.0,5.0,0.357142857143,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PVU,Provo Municipal Airport,Provo,UT,40.219200134277,-111.72299957275,0.357142857143,0.357142857143,553.0,91.5,81.5
1.0,8.0,3.0,0.375,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,0.375,0.375,486.0,86.0,74.0
3.0,24.0,4.0,0.166666666667,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RIL,Garfield County Regional Airport,Rifle,CO,39.52629852,-107.7269974,0.21875,0.21875,693.0,160.5,142.5
6.0,174.0,37.0,0.212643678161,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.486206896552,0.486206896552,374.0,340.0,297.5
2.0,22.0,9.0,0.409090909091,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAC,Sacramento Executive Airport,Sacramento,CA,38.5125007629,-121.492996216,0.508928571429,0.508928571429,345.0,64.5,53.5
5.0,38.0,9.0,0.236842105263,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAF,Santa Fe Municipal Airport,Santa Fe,NM,35.617099762,-106.088996887,0.142857142857,0.274553571429,703.0,134.5,120.0
201.0,1810.0,672.0,0.371270718232,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.336976320583,0.345852421504,122.0,1902.57142857,1599.42857143
2.0,25.0,1.0,0.04,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.04,0.04,86.0,62.0,40.0
1.0,8.0,4.0,0.5,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.5,0.5,301.0,65.0,53.0
2656.0,214678.0,149795.0,0.697765956456,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.703826530612,0.66379529685,326.0,3191.04545455,2265.1969697
2307.0,327736.0,215395.0,0.657221055972,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.605910218813,0.529500244519,296.0,3946.91891892,3037.16216216
1008.0,55094.0,46153.0,0.837713725633,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.851764705882,0.788450368139,574.0,3389.57575758,2632.3030303
2282.0,326354.0,238257.0,0.730056932043,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.723993598994,0.720919997732,358.0,6317.69230769,5052.96153846
1.0,8.0,8.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,1.0,1.0,387.0,68.0,56.0
3.0,30.0,10.0,0.333333333333,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SUN,Friedman Memorial Airport,Hailey,ID,43.50439835,-114.2959976,0.325892857143,0.325892857143,678.0,157.0,138.5
2.0,16.0,9.0,0.5625,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TEX,Telluride Regional Airport,Telluride,CO,37.9538002,-107.9079971,0.5625,0.5625,639.0,94.5,86.5
2.0,20.0,6.0,0.3,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TKF,Truckee Tahoe Airport,Truckee,CA,39.319999694799996,-120.13999939,0.3,0.3,367.0,65.5,54.5
2.0,16.0,8.0,0.5,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TRM,Jacqueline Cochran Regional Airport,Palm Springs,CA,33.62670135498,-116.16000366211,0.539682539683,0.539682539683,132.0,40.0,30.0
1.0,7.0,2.0,0.285714285714,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,0.285714285714,0.285714285714,453.0,74.0,64.0
1.0,7.0,3.0,0.428571428571,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,ID,42.48180008,-114.487999,0.428571428571,0.428571428571,608.0,141.0,131.0
167.0,1503.0,733.0,0.487691284098,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,VIS,Visalia Municipal Airport,Visalia,CA,36.3186988831,-119.392997742,0.481229314421,0.454752944104,157.0,3181.0,2715.25
1.0,7.0,1.0,0.142857142857,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,VNY,Van Nuys Airport,Van Nuys,CA,34.209800720215,-118.48999786377,0.142857142857,0.142857142857,8.0,26.0,16.0
1.0,14.0,2.0,0.142857142857,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.142857142857,0.142857142857,796.0,134.0,124.0
2.0,332.0,236.0,0.710843373494,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.710843373494,0.710843373494,724.0,120.0,105.0
1.0,215.0,148.0,0.688372093023,CDC,Cedar City Regional Airport,Cedar City,UT,37.70100021362305,-113.0989990234375,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.688372093023,0.688372093023,467.0,72.0,66.0
3.0,90.0,48.0,0.533333333333,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,0.508333333333,0.508333333333,56.0,46.0,32.5
706.0,21192.0,8944.0,0.422046055115,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.423717159278,0.421847179589,275.0,4484.16666667,3829.41666667
1.0,16.0,4.0,0.25,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.25,0.25,717.0,109.0,99.0
2.0,14.0,3.0,0.214285714286,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.214285714286,0.214285714286,97.0,75.0,55.0
1.0,8.0,4.0,0.5,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,0.5,0.5,770.0,134.0,123.0
1.0,16.0,1.0,0.0625,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0625,0.0625,86.0,34.0,22.0
1.0,16.0,8.0,0.5,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.5,0.5,51.0,31.0,21.0
