PASSENGERS_sum,class_bf_frac,class_c_frac,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,DISTANCE_mean
3229.0,0.0715391762155,0.928460823784,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,737.0
2.0,0.0,1.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,652.0
2.0,0.0,1.0,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,730.0
823.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,516.0
2127.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,668.0
1492.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,625.0
481.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,721.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,704.0
4.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,94.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,642.0
18.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,100.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,633.0
8.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,224.0
58.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,109.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,123.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,175.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,236.0
9.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,126.0
4420.0,0.0334841628959,0.966515837104,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,425.0
4.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,183.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RIW,Riverton Regional Airport,Riverton WY,WY,43.064201355,-108.459999084,774.0
2.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,283.0
14.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,215.0
2.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,82.0
6.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,91.0
1758.0,0.00511945392491,0.994880546075,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,238.0
8.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,208.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,534.0
6.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,265.0
18.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,139.0
3121.0,0.0,1.0,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,764.0
134.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,656.0
1.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,503.0
5834.0,0.0198834418924,0.980116558108,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,674.0
2.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,680.0
7021.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,512.0
189.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,660.0
1.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,672.0
2341.0,0.0102520290474,0.989747970953,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,749.0
1.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,660.0
6075.0,0.0279835390947,0.972016460905,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,522.0
2308.0,0.00389948006932,0.996100519931,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,523.0
4469.0,0.00134258223316,0.998657417767,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,437.0
427.0,0.00468384074941,0.995316159251,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,688.0
102.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,672.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,564.0
8.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,94.0
258.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,656.0
16.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,715.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,732.0
8.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,193.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,767.0
30480.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,223.0
1846.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,18.0
34.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,29.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,238.0
3.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,256.0
41301.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,325.0
256.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,45.0
27011.0,0.0362444929843,0.963755507016,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,369.0
54.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,109.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,486.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,709.0
46.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,374.0
311.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,122.0
53.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,86.0
3.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,148.0
14906.0,0.0101972360123,0.989802763988,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,326.0
21377.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,296.0
4624.0,0.00843425605536,0.983564013841,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,574.0
23817.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,358.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,129.0
613.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,46.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,387.0
70.0,0.0142857142857,0.985714285714,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,453.0
3.0,0.0,1.0,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,724.0
1.0,0.0,1.0,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,170.0
1.0,0.0,1.0,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,81.0
195.0,0.0,1.0,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,275.0
1.0,0.0,1.0,COS,City of Colorado Springs Municipal Airport,Colorado Springs,CO,38.805801391602,-104.70099639893,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,789.0
11.0,0.0909090909091,0.909090909091,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,780.0
7216.0,0.0573725055432,0.942627494457,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,776.0
7.0,0.0,1.0,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,631.0
47.0,0.36170212766,0.63829787234,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,640.0
1.0,0.0,1.0,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,595.0
1.0,0.0,1.0,EAT,Pangborn Memorial Airport,Wenatchee,WA,47.3988990784,-120.207000732,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,628.0
775.0,0.0541935483871,0.945806451613,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,748.0
1.0,0.0,1.0,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,666.0
1.0,0.0,1.0,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,745.0
45.0,0.0222222222222,0.977777777778,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,715.0
9523.0,0.0102908747244,0.989709125276,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,714.479122733
48.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,670.0
1.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,605.0
834.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,636.0
25.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,681.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,222.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,732.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,539.0
4706.0,0.145771355716,0.854228644284,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,748.0
1743.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,445.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,757.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,796.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,693.0
10300.0,0.0282524271845,0.971747572816,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,451.0
1605.0,0.00809968847352,0.991900311526,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,471.0
6.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,384.0
2.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,776.0
2.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,374.0
856.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,516.0
21.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,100.0
7.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,193.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,757.0
