DEPARTURES_PERFORMED_sum,SEATS_sum,PASSENGERS_sum,occupancy_total,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,occupancy_med,occupancy_mean,DISTANCE_mean,RAMP_TO_RAMP_mean,AIR_TIME_mean
5.0,830.0,630.0,0.759036144578,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,0.759036144578,0.759036144578,516.0,462.0,360.0
2.0,16.0,2.0,0.125,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.125,0.125,193.0,93.0,70.0
105.0,17625.0,14066.0,0.798070921986,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.815963855422,0.792534342424,259.0,640.909090909,473.545454545
349.0,22240.0,19480.0,0.875899280576,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.871428571429,0.867258744242,209.0,2758.0,1600.44444444
1.0,149.0,142.0,0.953020134228,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LGU,Logan-Cache Airport,Logan,UT,41.7911987305,-111.851997375,0.953020134228,0.953020134228,545.0,100.0,83.0
1.0,76.0,73.0,0.960526315789,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.960526315789,0.960526315789,119.0,43.0,29.0
95.0,6610.0,5607.0,0.8482602118,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.848556547619,0.738944172427,626.0,2679.75,2254.75
442.0,32815.0,27722.0,0.844796586927,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.847589293253,0.838288899568,493.0,4798.33333333,3820.22222222
1.0,150.0,132.0,0.88,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PVU,Provo Municipal Airport,Provo,UT,40.219200134277,-111.72299957275,0.88,0.88,494.0,90.0,66.0
1.0,166.0,121.0,0.728915662651,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.728915662651,0.728915662651,188.0,42.0,36.0
181.0,12683.0,10556.0,0.832295198297,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.841367763671,0.842840231828,314.0,2077.5,1520.66666667
232.0,16020.0,12881.0,0.804057428215,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,0.825178571429,0.866019982136,748.0,6160.2,5100.4
277.0,14210.0,12351.0,0.869176636172,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.855813492063,0.860560603962,158.0,3940.25,2234.5
248.0,14833.0,13218.0,0.89112114879,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.901132075472,0.874595994542,501.0,3499.28571429,2638.85714286
1.0,124.0,121.0,0.975806451613,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,35.13850021,-111.6709976,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.975806451613,0.975806451613,601.0,102.0,91.0
177.0,25067.0,22159.0,0.883990904376,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.890297202797,0.897996834228,723.0,3023.71428571,2562.71428571
1.0,149.0,91.0,0.610738255034,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.610738255034,0.610738255034,655.0,100.0,91.0
13.0,910.0,508.0,0.558241758242,HDN,Yampa Valley Airport,Hayden,CO,40.48120117,-107.2180023,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.558241758242,0.558241758242,763.0,1884.0,1431.0
1.0,8.0,2.0,0.25,HIO,Portland Hillsboro Airport,Hillsboro,OR,45.540401,-122.949997,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.25,0.25,548.0,94.0,83.0
49.0,392.0,280.0,0.714285714286,HSH,Henderson Executive Airport,Henderson,NV,35.9728012085,-115.134002686,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.714978448276,0.714978448276,312.0,2407.0,2196.5
130.0,1170.0,354.0,0.302564102564,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.318181818182,0.304908342686,186.0,3578.66666667,3308.33333333
125.0,1125.0,262.0,0.232888888889,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.245014245014,0.234637389109,94.0,1939.0,1678.66666667
1.0,9.0,2.0,0.222222222222,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,APC,Napa County Airport,Napa,CA,38.2132,-122.280998,0.222222222222,0.222222222222,709.0,99.0,89.0
40.0,3615.0,1916.0,0.530013831259,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.534978797935,0.534978797935,784.0,3104.0,2280.0
14.0,1076.0,660.0,0.613382899628,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.557384987893,0.557384987893,737.0,1022.0,807.5
842.0,120103.0,85489.0,0.711797373921,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.625,0.484655797053,223.0,3393.86666667,2515.46666667
105.0,17666.0,13505.0,0.764462809917,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.768595750523,0.749671447867,259.0,711.9,497.6
3146.0,422689.0,343948.0,0.813714101857,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.856107660455,0.827034296489,236.0,3425.76119403,2010.98507463
300.0,45000.0,39731.0,0.882911111111,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.8849002849,0.88281781699,231.0,6319.33333333,4306.0
2.0,16.0,10.0,0.625,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.625,0.625,309.0,205.0,173.0
27.0,4482.0,3617.0,0.807005800982,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.814591700134,0.807005800982,375.0,732.0,556.0
943.0,139342.0,115331.0,0.827682967088,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.843991567112,0.843782064457,407.0,5437.33333333,4184.8
394.0,58380.0,48044.0,0.822953066119,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.812473241045,0.82745854382,197.0,2256.0,1515.33333333
2.0,58.0,51.0,0.879310344828,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.72,0.72,173.0,57.5,36.0
1094.0,161551.0,135505.0,0.838775371245,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.842263512018,0.817065755738,258.0,3502.9,2449.25
99.0,16619.0,13943.0,0.838979481317,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.854306113342,0.803017037248,359.0,1095.42857143,827.142857143
2276.0,330912.0,286951.0,0.86715199207,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.875662878788,0.868639889893,414.0,5209.41463415,3818.56097561
778.0,112390.0,90825.0,0.808123498532,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.793802527747,0.714470868141,386.0,4829.0,3753.76923077
693.0,101604.0,81943.0,0.806493838825,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.823109310862,0.823025872363,397.0,5894.6,4723.5
40.0,6640.0,5475.0,0.824548192771,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,0.841983317887,0.826029392294,310.0,1002.0,718.0
617.0,90606.0,70743.0,0.780776107543,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.88961038961,0.849588658237,226.0,5230.42857143,3596.57142857
550.0,55543.0,44153.0,0.794933655006,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.8,0.799745491214,677.0,3469.47058824,2833.58823529
97.0,6739.0,5424.0,0.804867190978,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.837651122625,0.766399713275,737.0,4074.66666667,3269.66666667
