PASSENGERS_sum,class_bf_frac,class_c_frac,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,DISTANCE_mean
1.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,FCA,Glacier Park International Airport,Kalispell,MT,48.31050109863281,-114.25599670410156,700.0
2.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,577.0
2.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,116.0
1.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,327.0
26.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,327.0
8.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,101.0
1.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,251.0
2.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,685.0
3.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,456.0
1695.0,0.047197640118,0.952802359882,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,250.0
1.0,0.0,1.0,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,609.0
726.0,0.0881542699725,0.911845730028,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,737.0
211.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,516.0
521.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,668.0
343.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,625.0
314.0,0.0,1.0,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,721.0
5.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,100.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,224.0
15.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,109.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,236.0
3.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,126.0
1182.0,0.0516074450085,0.948392554992,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,425.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,183.0
4.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,215.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,82.0
1.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,91.0
507.0,0.0138067061144,0.986193293886,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,238.0
2.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,208.0
4.0,0.0,1.0,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,139.0
934.0,0.0,1.0,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,764.0
10.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,656.0
1435.0,0.0216027874564,0.978397212544,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,674.0
1.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,680.0
1848.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,512.0
83.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,660.0
607.0,0.0263591433278,0.973640856672,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,749.0
1573.0,0.0317863954228,0.968213604577,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,522.0
574.0,0.0,1.0,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,523.0
1421.0,0.00140745953554,0.998592540464,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,437.0
94.0,0.0212765957447,0.978723404255,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,688.0
7.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,672.0
2.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,94.0
137.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,656.0
7.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,715.0
4.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,193.0
1.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,767.0
7714.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,223.0
470.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,18.0
18.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,29.0
10391.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,325.0
68.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,45.0
6206.0,0.0265871737029,0.973412826297,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,369.0
7.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,109.0
17.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,374.0
73.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,122.0
15.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,86.0
2.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,148.0
4924.0,0.0144191714054,0.985580828595,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,326.0
5110.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,296.0
1294.0,0.00927357032457,0.980680061824,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,574.0
5952.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,358.0
168.0,0.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,46.0
1.0,0.0,1.0,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,724.0
1.0,0.0,1.0,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,81.0
154.0,0.0,1.0,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,275.0
927.0,0.0355987055016,0.964401294498,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,776.0
38.0,0.447368421053,0.552631578947,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,640.0
36.0,0.416666666667,0.583333333333,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,748.0
1.0,0.0,1.0,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,745.0
9.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,715.0
2629.0,0.00646633701027,0.99353366299,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,714.0
19.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,670.0
399.0,0.0,1.0,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,636.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,539.0
1352.0,0.0488165680473,0.951183431953,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,748.0
477.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,445.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,757.0
3162.0,0.0366856419987,0.963314358001,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,451.0
479.0,0.0125260960334,0.987473903967,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,471.0
2.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,384.0
1.0,0.0,1.0,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,776.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,374.0
204.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,516.0
6.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,100.0
1507.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,259.0
1925.0,0.0555844155844,0.944415584416,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,209.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,222.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,421.0
3.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,119.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,MSO,Missoula International Airport,Missoula,MT,46.91630173,-114.0910034,757.0
2.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,153.0
6.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,222.0
840.0,0.0047619047619,0.995238095238,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,626.0
2432.0,0.0736019736842,0.926398026316,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,493.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,272.0
17.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,188.0
1167.0,0.000856898029135,0.999143101971,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,314.0
1.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,162.0
5.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,118.0
1502.0,0.00932090545939,0.990679094541,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,748.0
1430.0,0.00559440559441,0.994405594406,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,158.0
20.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,129.0
1248.0,0.00961538461538,0.987179487179,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,501.0
44.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,167.0
13.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,238.0
17.0,0.0,1.0,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,595.0
1.0,0.0,1.0,FCA,Glacier Park International Airport,Kalispell,MT,48.31050109863281,-114.25599670410156,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,700.0
2.0,0.0,1.0,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,35.13850021,-111.6709976,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,465.0
2.0,0.0,1.0,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,35.13850021,-111.6709976,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,393.0
1.0,0.0,1.0,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,35.13850021,-111.6709976,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,621.0
2404.0,0.0,1.0,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,723.0
11.0,0.0,1.0,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,733.0
53.0,0.0188679245283,0.981132075472,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,742.0
115.0,0.0,1.0,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,649.0
208.0,0.0,1.0,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,655.0
1.0,0.0,1.0,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,575.0
1.0,0.0,1.0,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,655.0
220.0,0.0,1.0,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,743.0
190.0,0.0,1.0,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,666.0
1.0,0.0,1.0,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,794.0
2.0,0.0,1.0,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,677.0
1.0,0.0,1.0,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,597.0
1.0,0.0,1.0,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,717.0
3.0,0.0,1.0,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,669.0
577.0,0.0571923743501,0.94280762565,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,784.0
1.0,0.0,1.0,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,726.0
1.0,0.0,1.0,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,783.0
515.0,0.0699029126214,0.930097087379,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,737.0
1.0,0.0,1.0,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,224.0
