DEPARTURES_PERFORMED_sum,SEATS_sum,PASSENGERS_sum,occupancy_total,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,occupancy_med,occupancy_mean,DISTANCE_mean,RAMP_TO_RAMP_mean,AIR_TIME_mean
1.0,12.0,2.0,0.166666666667,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,VNY,Van Nuys Airport,Van Nuys,CA,34.209800720215,-118.48999786377,0.166666666667,0.166666666667,731.0,116.0,105.0
14.0,2324.0,1992.0,0.857142857143,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.851673360107,0.851673360107,516.0,654.0,534.0
54.0,8373.0,5424.0,0.647796488714,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.694727571228,0.533708086339,668.0,796.25,666.625
26.0,4056.0,3285.0,0.809911242604,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.790064102564,0.809176163343,625.0,918.0,768.0
25.0,4150.0,2923.0,0.704337349398,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,0.723752151463,0.705775482884,721.0,1006.0,864.0
1.0,150.0,57.0,0.38,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,VCV,Southern California Logistics Airport,Victorville,CA,34.597499847399995,-117.383003235,0.38,0.38,341.0,77.0,58.0
1.0,50.0,49.0,0.98,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.98,0.98,109.0,56.0,30.0
346.0,17440.0,12715.0,0.729071100917,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.708103448276,0.676662937673,425.0,6546.4,4947.6
1.0,150.0,149.0,0.993333333333,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.993333333333,0.993333333333,283.0,65.0,50.0
1.0,70.0,6.0,0.0857142857143,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.0857142857143,0.0857142857143,82.0,42.0,25.0
171.0,9844.0,5476.0,0.556277935798,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.357142857143,0.488920501151,238.0,1674.28571429,1067.71428571
1.0,7.0,1.0,0.142857142857,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.142857142857,0.142857142857,208.0,45.0,35.0
2.0,100.0,63.0,0.63,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,0.63,0.63,520.0,298.0,227.0
62.0,9682.0,9084.0,0.938235901673,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.927167355236,0.903353746906,764.0,1854.0,1617.0
210.0,17782.0,14019.0,0.788381509392,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.822560182173,0.789745152222,674.0,2015.35714286,1573.92857143
179.0,25591.0,20396.0,0.796998944942,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.740127388535,0.776062989201,512.0,3436.6,2877.4
92.0,6992.0,5635.0,0.805921052632,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.796264855688,0.805805508395,749.0,4096.0,3572.0
370.0,24616.0,19611.0,0.796676958076,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.814285714286,0.77219970865,522.0,4498.88888889,3603.66666667
92.0,6992.0,5917.0,0.846252860412,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.837280701754,0.846156385588,523.0,3362.0,2756.66666667
171.0,18265.0,16308.0,0.892855187517,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.885218551885,0.895530668115,437.0,1654.55555556,1362.44444444
1.0,10.0,3.0,0.3,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.3,0.3,672.0,105.0,93.0
2.0,21.0,13.0,0.619047619048,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,APC,Napa County Airport,Napa,CA,38.2132,-122.280998,0.548076923077,0.548076923077,353.0,70.5,55.5
1.0,8.0,2.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.25,0.25,725.0,102.0,90.0
2.0,155.0,36.0,0.232258064516,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,0.393822393822,0.393822393822,94.0,39.5,19.5
2.0,16.0,4.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,0.25,0.25,735.0,237.0,213.0
1.0,10.0,7.0,0.7,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,0.7,0.7,732.0,104.0,92.0
2.0,100.0,94.0,0.94,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,0.94,0.94,642.0,340.0,285.0
867.0,122702.0,82999.0,0.676427442095,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.5625,0.51630518022,223.0,3474.66666667,2429.66666667
1.0,13.0,4.0,0.307692307692,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.307692307692,0.307692307692,256.0,60.0,48.0
1007.0,143943.0,102494.0,0.712045740328,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.692109777015,0.660848705571,325.0,7471.55555556,5591.33333333
3.0,429.0,132.0,0.307692307692,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.363636363636,0.307692307692,45.0,114.333333333,97.6666666667
2.0,16.0,4.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,0.25,0.25,710.0,228.0,209.0
845.0,97717.0,63128.0,0.64602883838,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.677108972925,0.691828812972,369.0,5352.84615385,4068.46153846
6.0,174.0,37.0,0.212643678161,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.486206896552,0.486206896552,374.0,340.0,297.5
2.0,14.0,2.0,0.142857142857,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAF,Santa Fe Municipal Airport,Santa Fe,NM,35.617099762,-106.088996887,0.142857142857,0.142857142857,703.0,107.0,97.0
3.0,28.0,8.0,0.285714285714,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.322916666667,0.322916666667,122.0,67.0,50.0
804.0,70020.0,50073.0,0.715124250214,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.742049469965,0.681569227296,326.0,2974.71428571,2097.61904762
570.0,81544.0,53302.0,0.65365937408,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.655508426,0.613606455592,296.0,5079.57142857,3838.28571429
256.0,15868.0,12768.0,0.804638265692,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.81143025246,0.794562351999,574.0,2803.3,2153.6
563.0,80503.0,59021.0,0.733152801759,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.716126466126,0.689279407413,358.0,6680.66666667,5292.5
1.0,8.0,8.0,1.0,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,1.0,1.0,387.0,68.0,56.0
1.0,8.0,2.0,0.25,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TEX,Telluride Regional Airport,Telluride,CO,37.9538002,-107.9079971,0.25,0.25,639.0,102.0,92.0
1.0,10.0,3.0,0.3,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TKF,Truckee Tahoe Airport,Truckee,CA,39.319999694799996,-120.13999939,0.3,0.3,367.0,67.0,55.0
1.0,7.0,2.0,0.285714285714,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,0.285714285714,0.285714285714,453.0,74.0,64.0
1.0,7.0,1.0,0.142857142857,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,VNY,Van Nuys Airport,Van Nuys,CA,34.209800720215,-118.48999786377,0.142857142857,0.142857142857,8.0,26.0,16.0
1.0,166.0,129.0,0.777108433735,BZN,Gallatin Field,Bozeman,MT,45.77750015,-111.1529999,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.777108433735,0.777108433735,724.0,120.0,108.0
2.0,60.0,35.0,0.583333333333,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,0.583333333333,0.583333333333,56.0,64.0,47.0
176.0,5284.0,2456.0,0.464799394398,CEC,Jack Mc Namara Field Airport,Crescent City,CA,41.78020096,-124.2369995,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.485714285714,0.464534956107,275.0,4524.33333333,3823.66666667
1.0,16.0,4.0,0.25,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.25,0.25,717.0,109.0,99.0
1.0,16.0,1.0,0.0625,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0625,0.0625,86.0,34.0,22.0
1.0,16.0,8.0,0.5,CLD,Mc Clellan-Palomar Airport,Carlsbad,CA,33.12829971,-117.2799988,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.5,0.5,51.0,31.0,21.0
1.0,8.0,7.0,0.875,CNO,Chino Airport,Chino,CA,33.97470093,-117.637001,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.875,0.875,563.0,94.0,82.0
1.0,10.0,2.0,0.2,COE,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,ID,47.77429962,-116.8199997,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.2,0.2,746.0,110.0,100.0
204.0,11712.0,10438.0,0.891222677596,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.885526315789,0.883136028122,776.0,3064.33333333,2475.88888889
8.0,560.0,408.0,0.728571428571,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.738095238095,0.738095238095,640.0,440.5,350.0
1.0,8.0,3.0,0.375,DVT,Phoenix Deer Valley Airport,Phoenix ,AZ,33.6883010864,-112.083000183,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.375,0.375,333.0,66.0,54.0
2.0,16.0,3.0,0.1875,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.1875,0.1875,735.0,255.0,231.0
8.0,1024.0,398.0,0.388671875,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.4109375,0.4109375,748.0,537.0,426.5
351.0,37155.0,30480.0,0.820347194187,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.776581540057,0.813661027082,714.0,3613.5,2887.75
27.0,4482.0,3665.0,0.817715305667,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.834672021419,0.817715305667,636.0,914.0,770.0
1.0,150.0,125.0,0.833333333333,ENV,Wendover Airport,Wendover,UT,40.7187004089,-114.03099823,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,0.833333333333,0.833333333333,435.0,95.0,73.0
1.0,10.0,6.0,0.6,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.6,0.6,732.0,92.0,80.0
200.0,16880.0,14776.0,0.875355450237,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.886217948718,0.885099173615,748.0,2995.33333333,2297.22222222
34.0,5434.0,4721.0,0.868789105631,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.870726495726,0.86884566237,445.0,554.4,453.6
366.0,46667.0,35597.0,0.762787408661,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.8125,0.830572049228,451.0,1586.19047619,1222.47619048
92.0,6992.0,5143.0,0.735554919908,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.733022071307,0.734828334277,471.0,3109.66666667,2549.33333333
1.0,166.0,122.0,0.734939759036,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.734939759036,0.734939759036,384.0,60.0,54.0
14.0,2324.0,1930.0,0.830464716007,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,0.827443105756,0.827443105756,516.0,624.0,525.0
104.0,17025.0,14890.0,0.874596182085,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.89744578922,0.883168833897,259.0,673.4,498.7
441.0,29160.0,21785.0,0.747085048011,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.770368916797,0.729104168027,209.0,4018.75,2324.375
150.0,10842.0,8853.0,0.81654676259,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.861428571429,0.813618225153,626.0,3382.2,2777.2
425.0,30278.0,25565.0,0.844342426845,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.858333333333,0.823127074667,493.0,4258.4,3366.6
2.0,149.0,94.0,0.630872483221,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.638878842676,0.638878842676,272.0,126.0,103.0
1.0,179.0,124.0,0.692737430168,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.692737430168,0.692737430168,188.0,52.0,31.0
240.0,17122.0,12366.0,0.722228711599,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.714115206048,0.75909459441,314.0,2875.33333333,2173.83333333
262.0,18340.0,15848.0,0.864122137405,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,0.858589511754,0.863513452203,748.0,11144.3333333,9201.33333333
361.0,19152.0,16209.0,0.846334586466,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.731632653061,0.770601287811,158.0,2053.2,1137.5
267.0,15526.0,13879.0,0.893919876336,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.889689608637,0.860836745352,501.0,3170.25,2437.75
1.0,79.0,74.0,0.936708860759,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,YUM,Yuma MCAS/Yuma International Airport,Yuma,AZ,32.65660095,-114.6060028,0.936708860759,0.936708860759,407.0,137.0,118.0
182.0,27168.0,24687.0,0.908679328622,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.900707482993,0.907876036858,723.0,2704.375,2349.25
1.0,50.0,45.0,0.9,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,0.9,0.9,633.0,121.0,101.0
13.0,2158.0,2013.0,0.9328081557,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.929718875502,0.929718875502,655.0,780.0,621.0
1.0,50.0,50.0,1.0,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,1.0,1.0,749.0,134.0,109.0
4.0,32.0,23.0,0.71875,HHR,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,CA,33.922798,-118.334999,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.75,0.645833333333,262.0,102.0,86.0
14.0,2324.0,2140.0,0.92082616179,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.922891566265,0.922891566265,743.0,882.0,771.0
13.0,2038.0,1854.0,0.909715407262,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.899572649573,0.90739024474,666.0,496.0,446.0
311.0,2799.0,1747.0,0.624151482672,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.631067961165,0.624287255355,180.0,9122.66666667,8811.66666667
142.0,9855.0,6489.0,0.658447488584,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.724166666667,0.693083345266,784.0,5203.25,3963.0
87.0,7840.0,5361.0,0.683801020408,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.682222222222,0.647842411502,737.0,1424.0,1127.22222222
877.0,123820.0,85692.0,0.692069132612,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.665547448941,0.575451338972,223.0,3983.61538462,2972.84615385
102.0,16787.0,14476.0,0.862333948889,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.868252186465,0.810829740387,259.0,830.125,569.0
3156.0,435036.0,363355.0,0.835229728114,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.827835783085,0.785346775984,236.0,3796.46875,2063.984375
401.0,59859.0,48832.0,0.815783758499,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.798756218905,0.70376830962,231.0,5020.8,3421.4
25.0,4150.0,3443.0,0.829638554217,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.858768406961,0.828424810353,375.0,684.0,486.0
959.0,148719.0,115139.0,0.774205044413,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.788820455394,0.762792345625,407.0,5380.6,4091.2
368.0,53266.0,44163.0,0.829102992528,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.833246753247,0.776224165221,197.0,2058.88888889,1383.44444444
1147.0,178225.0,141171.0,0.79209426287,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.826135517498,0.824253801653,258.0,4906.6,3376.73333333
